"firstName","total","female","male","totalFound","pr_women"
"joelda",4,3,0,3,1
"joeldina",1,1,0,1,1
"joele",2,2,0,2,1
"joelia",15,15,0,15,1
"joélia",6,6,0,6,1
"joelina",6,6,0,6,1
"joelinne",1,1,0,1,1
"joelisa",3,3,0,3,1
"joelisia",2,2,0,2,1
"joelita",8,8,0,8,1
"joeliza",2,2,0,2,1
"joelly",1,1,0,1,1
"joelma",437,423,0,423,1
"joelsa",2,2,0,2,1
"joelse",1,1,0,1,1
"joelza",3,3,0,3,1
"joelzia",1,1,0,1,1
"joênia",1,1,0,1,1
"joenilda",1,1,0,1,1
"joenita",1,1,0,1,1
"joeny",1,1,0,1,1
"joérika",1,1,0,1,1
"joerly",1,1,0,1,1
"joertha",1,1,0,1,1
"joesia",1,1,0,1,1
"joeta",1,1,0,1,1
"joeuse",1,1,0,1,1
"joeva",3,1,0,1,1
"joezia",1,1,0,1,1
"jogelci",1,1,0,1,1
"jogelina",1,1,0,1,1
"jogenita",1,1,0,1,1
"joh",1,1,0,1,1
"johana",1,1,0,1,1
"johelda",1,1,0,1,1
"joia",3,3,0,3,1
"jóia",1,1,0,1,1
"joiara",1,1,0,1,1
"joiceleide",2,2,0,2,1
"joicelene",1,1,0,1,1
"joiceli",1,1,0,1,1
"joicem",1,1,0,1,1
"joicemara",1,1,0,1,1
"joicenéia",1,1,0,1,1
"joici",1,1,0,1,1
"joiciane",2,2,0,2,1
"joicilane",1,1,0,1,1
"joicilene",2,2,0,2,1
"joicy",7,7,0,7,1
"joier",1,1,0,1,1
"joila",3,3,0,3,1
"joilane",1,1,0,1,1
"joilce",2,2,0,2,1
"joilda",11,11,0,11,1
"joilde",1,1,0,1,1
"joile",1,1,0,1,1
"joilia",1,1,0,1,1
"joilma",22,21,0,21,1
"joilsa",2,2,0,2,1
"joilza",5,5,0,5,1
"joina",1,1,0,1,1
"joira",6,6,0,6,1
"joíra",1,1,0,1,1
"joire",2,2,0,2,1
"joirma",2,2,0,2,1
"joisa",1,1,0,1,1
"joisce",1,1,0,1,1
"joise",5,5,0,5,1
"joisemara",1,1,0,1,1
"joisi",1,1,0,1,1
"joisilene",1,1,0,1,1
"joisley",1,1,0,1,1
"joita",2,1,0,1,1
"joiza",1,1,0,1,1
"jokassia",1,1,0,1,1
"jokássia",1,1,0,1,1
"jolaide",3,2,0,2,1
"jolenil",1,1,0,1,1
"jolia",1,1,0,1,1
"joliane",1,1,0,1,1
"jolice",1,1,0,1,1
"jolima",1,1,0,1,1
"jolinete",2,2,0,2,1
"jolminda",1,1,0,1,1
"jolvania",1,1,0,1,1
"jomagna",1,1,0,1,1
"jomara",6,6,0,6,1
"jomária",1,1,0,1,1
"jomê",1,1,0,1,1
"jomelia",1,1,0,1,1
"jomelice",2,2,0,2,1
"jomicia",1,1,0,1,1
"jonabis",1,1,0,1,1
"jonaine",1,1,0,1,1
"jonaires",3,3,0,3,1
"jonalice",2,2,0,2,1
"jonalva",1,1,0,1,1
"jonara",3,3,0,3,1
"jonaria",1,1,0,1,1
"jonatalia",1,1,0,1,1
"jonayna",1,1,0,1,1
"jonedina",3,3,0,3,1
"jonelice",3,3,0,3,1
"jonelma",1,1,0,1,1
"joneza",1,1,0,1,1
"jongelina",1,1,0,1,1
"jonhilda",1,1,0,1,1
"jonia",3,3,0,3,1
"joniane",1,1,0,1,1
"jonielma",1,1,0,1,1
"jonilda",3,3,0,3,1
"joniley",1,1,0,1,1
"jonize",1,1,0,1,1
"joquebede",4,4,0,4,1
"joquerangela",1,1,0,1,1
"joquiânia",1,1,0,1,1
"joracil",1,1,0,1,1
"joracilda",1,1,0,1,1
"joracy",2,2,0,2,1
"joraida",1,1,0,1,1
"joraide",1,1,0,1,1
"joraidi",2,2,0,2,1
"jorail",1,1,0,1,1
"joraildes",1,1,0,1,1
"joralice",1,1,0,1,1
"jorami",1,1,0,1,1
"jorbenia",2,2,0,2,1
"jorcelane",1,1,0,1,1
"jorcelia",1,1,0,1,1
"jorcelina",2,2,0,2,1
"jorcely",1,1,0,1,1
"jorcerita",2,2,0,2,1
"jorcileia",1,1,0,1,1
"jorciléia",1,1,0,1,1
"jorcilene",3,3,0,3,1
"jorcimara",1,1,0,1,1
"jorcineia",1,1,0,1,1
"jorcineide",1,1,0,1,1
"jorcinete",1,1,0,1,1
"jorcirene",1,1,0,1,1
"jordana",19,18,0,18,1
"jordania",10,10,0,10,1
"jordânia",3,3,0,3,1
"jordanna",1,1,0,1,1
"jordanya",1,1,0,1,1
"jordelice",3,3,0,3,1
"jordenes",2,1,0,1,1
"jordina",2,2,0,2,1
"joreci",1,1,0,1,1
"joremi",1,1,0,1,1
"jorene",1,1,0,1,1
"jorenni",1,1,0,1,1
"jorgana",1,1,0,1,1
"jorgeana",2,2,0,2,1
"jorgeane",5,5,0,5,1
"jorgelina",1,1,0,1,1
"jorgelita",2,2,0,2,1
"jorgeneide",1,1,0,1,1
"jorgenélia",1,1,0,1,1
"jorgenete",3,1,0,1,1
"jorgenita",1,1,0,1,1
"jorgeta",1,1,0,1,1
"jorgete",15,14,0,14,1
"jorgette",1,1,0,1,1
"jorgia",4,4,0,4,1
"jorgiete",1,1,0,1,1
"jorgilane",1,1,0,1,1
"jorgina",87,79,0,79,1
"jorginete",1,1,0,1,1
"jorineide",1,1,0,1,1
"jorinete",1,1,0,1,1
"jorjina",1,1,0,1,1
"jorlana",1,1,0,1,1
"jorlanda",3,3,0,3,1
"jorlandia",1,1,0,1,1
"jorlania",1,1,0,1,1
"jorleia",1,1,0,1,1
"jorleide",1,1,0,1,1
"jorleiva",1,1,0,1,1
"jorlema",1,1,0,1,1
"jorlene",3,2,0,2,1
"jorleny",1,1,0,1,1
"jorleti",1,1,0,1,1
"jorley",1,1,0,1,1
"jorlinalva",1,1,0,1,1
"jorminda",1,1,0,1,1
"jorray",1,1,0,1,1
"jorselina",1,1,0,1,1
"jorseny",2,2,0,2,1
"jorsilene",1,1,0,1,1
"josabet",1,1,0,1,1
"josabete",3,3,0,3,1
"josabeth",5,5,0,5,1
"josaine",4,4,0,4,1
"josaira",1,1,0,1,1
"josalia",1,1,0,1,1
"josana",9,9,0,9,1
"josaná",1,1,0,1,1
"josandra",1,1,0,1,1
"josane",18,16,0,16,1
"josanete",1,1,0,1,1
"josangela",2,2,0,2,1
"josania",3,3,0,3,1
"josanira",2,2,0,2,1
"josanna",1,1,0,1,1
"josayne",1,1,0,1,1
"josce",1,1,0,1,1
"joscecleia",1,1,0,1,1
"joscelia",7,7,0,7,1
"joscélia",2,2,0,2,1
"joscelina",5,3,0,3,1
"joscely",1,1,0,1,1
"josceni",2,2,0,2,1
"joscenilda",1,1,0,1,1
"joscielma",1,1,0,1,1
"joscilene",2,2,0,2,1
"jôse",3,3,0,3,1
"joséa",1,1,0,1,1
"joseana",10,10,0,10,1
"joseandra",4,4,0,4,1
"joseani",6,6,0,6,1
"joseanne",2,1,0,1,1
"joseany",1,1,0,1,1
"josebele",3,3,0,3,1
"josecarla",1,1,0,1,1
"joseclei",1,1,0,1,1
"josecleia",1,1,0,1,1
"josecleide",3,3,0,3,1
"josedalva",1,1,0,1,1
"josedate",2,1,0,1,1
"josedilce",2,2,0,2,1
"josedira",1,1,0,1,1
"josedite",4,4,0,4,1
"josedith",1,1,0,1,1
"joseellen",1,1,0,1,1
"joséfa",1,1,0,1,1
"joseffa",1,1,0,1,1
"josefine",1,1,0,1,1
"joseida",3,3,0,3,1
"joseila",2,2,0,2,1
"joseílda",1,1,0,1,1
"joseilma",2,2,0,2,1
"joseira",1,1,0,1,1
"joseja",1,1,0,1,1
"josekelly",1,1,0,1,1
"joselaide",1,1,0,1,1
"joselaine",11,10,0,10,1
"joselana",1,1,0,1,1
"joselandia",1,1,0,1,1
"joselane",7,7,0,7,1
"joselany",1,1,0,1,1
"joselba",5,5,0,5,1
"joselda",1,1,0,1,1
"josele",1,1,0,1,1
"joseleik",1,1,0,1,1
"joseleine",1,1,0,1,1
"joselena",6,6,0,6,1
"joseleuda",1,1,0,1,1
"joselha",4,4,0,4,1
"joseliana",1,1,0,1,1
"joselice",29,28,0,28,1
"joselida",1,1,0,1,1
"joselilda",1,1,0,1,1
"joselina",53,52,0,52,1
"joselinda",2,2,0,2,1
"joselira",1,1,0,1,1
"joselite",1,1,0,1,1
"joseliza",1,1,0,1,1
"joselma",39,37,0,37,1
"joselucia",5,5,0,5,1
"joselurdes",3,3,0,3,1
"josemaire",1,1,0,1,1
"josemara",7,7,0,7,1
"josemari",2,2,0,2,1
"josemaria",1,1,0,1,1
"josemária",1,1,0,1,1
"josemary",6,5,0,5,1
"josemayr",1,1,0,1,1
"josemeire",4,4,0,4,1
"josemeiry",2,2,0,2,1
"josemere",2,2,0,2,1
"josemeri",4,4,0,4,1
"josemia",1,1,0,1,1
"josêmia",1,1,0,1,1
"josemile",1,1,0,1,1
"josemília",1,1,0,1,1
"josemilma",1,1,0,1,1
"josemira",7,7,0,7,1
"josenaide",14,13,0,13,1
"josenalda",1,1,0,1,1
"josenália",1,1,0,1,1
"josenalva",1,1,0,1,1
"josenaura",1,1,0,1,1
"josenea",2,2,0,2,1
"joseneide",13,12,0,12,1
"josenelli",1,1,0,1,1
"josenete",12,12,0,12,1
"joseneti",1,1,0,1,1
"joseneuma",1,1,0,1,1
"josenia",1,1,0,1,1
"josenida",1,1,0,1,1
"josenilce",4,4,0,4,1
"josenilda",62,62,0,62,1
"josenildes",3,2,0,2,1
"josenilza",6,6,0,6,1
"josenira",3,3,0,3,1
"josenisse",3,3,0,3,1
"josenita",12,11,0,11,1
"josenoura",1,1,0,1,1
"josenubia",2,2,0,2,1
"josepha",3,3,0,3,1
"josephina",5,5,0,5,1
"joserelita",1,1,0,1,1
"joserlane",1,1,0,1,1
"joserlene",4,4,0,4,1
"joserlete",1,1,0,1,1
"joserlina",1,1,0,1,1
"joset",3,3,0,3,1
"joseta",1,1,0,1,1
"josetelma",2,2,0,2,1
"josethe",1,1,0,1,1
"josetina",1,1,0,1,1
"joseudes",3,3,0,3,1
"josevalda",2,2,0,2,1
"josevania",5,5,0,5,1
"josevânia",1,1,0,1,1
"josevita",2,1,0,1,1
"josialba",2,2,0,2,1
"josiana",20,19,0,19,1
"josiani",18,16,0,16,1
"josianne",4,3,0,3,1
"josianni",3,3,0,3,1
"josianny",1,1,0,1,1
"josiany",4,3,0,3,1
"josicelia",5,5,0,5,1
"josiclaudia",1,1,0,1,1
"josiclea",1,1,0,1,1
"josicleia",4,4,0,4,1
"josicrelia",1,1,0,1,1
"josidalva",2,2,0,2,1
"josidete",5,5,0,5,1
"josiê",1,1,0,1,1
"josieda",1,1,0,1,1
"josiedna",2,2,0,2,1
"josiele",10,9,0,9,1
"josieli",5,5,0,5,1
"josielia",2,2,0,2,1
"josielle",3,3,0,3,1
"josielli",1,1,0,1,1
"josielly",1,1,0,1,1
"josielma",9,9,0,9,1
"josiely",4,4,0,4,1
"josielza",1,1,0,1,1
"josieni",1,1,0,1,1
"josiete",9,9,0,9,1
"josieth",1,1,0,1,1
"josifrance",1,1,0,1,1
"josiladia",1,1,0,1,1
"josilaine",3,3,0,3,1
"josilande",1,1,0,1,1
"josilane",5,4,0,4,1
"josilange",1,1,0,1,1
"josilda",23,22,0,22,1
"josildete",1,1,0,1,1
"josilea",1,1,0,1,1
"josiléa",1,1,0,1,1
"josileia",9,7,0,7,1
"josiléia",2,2,0,2,1
"josileine",1,1,0,1,1
"josilena",2,2,0,2,1
"josileni",1,1,0,1,1
"josilete",4,4,0,4,1
"josilia",2,2,0,2,1
"josillete",1,1,0,1,1
"josilma",10,10,0,10,1
"josilta",1,1,0,1,1
"josilva",1,1,0,1,1
"josimara",17,17,0,17,1
"josimárcia",1,1,0,1,1
"josimaria",1,1,0,1,1
"josimarta",1,1,0,1,1
"josimeire",21,21,0,21,1
"josimere",10,10,0,10,1
"josiméri",1,1,0,1,1
"josimery",2,1,0,1,1
"josina",45,42,0,42,1
"josinaide",3,3,0,3,1
"josinalda",2,2,0,2,1
"josinalva",11,10,0,10,1
"josinar",1,1,0,1,1
"josinaria",1,1,0,1,1
"josinea",1,1,0,1,1
"josinéa",1,1,0,1,1
"josinedi",1,1,0,1,1
"josineia",4,4,0,4,1
"josineila",1,1,0,1,1
"josineire",1,1,0,1,1
"josinelia",2,2,0,2,1
"josinelma",2,2,0,2,1
"josinery",1,1,0,1,1
"josineth",2,2,0,2,1
"josinethe",1,1,0,1,1
"josineude",1,1,0,1,1
"josineuza",1,1,0,1,1
"josinez",1,1,0,1,1
"josiniana",1,1,0,1,1
"josiniane",6,1,0,1,1
"josinildes",2,2,0,2,1
"josinuina",2,2,0,2,1
"josiqueli",1,1,0,1,1
"josira",3,3,0,3,1
"josirane",1,1,0,1,1
"josiris",1,1,0,1,1
"josíris",1,1,0,1,1
"josisleide",1,1,0,1,1
"josita",5,5,0,5,1
"jositania",1,1,0,1,1
"josivalda",8,8,0,8,1
"josivanda",1,1,0,1,1
"josivania",17,17,0,17,1
"josivânia",6,5,0,5,1
"joslaine",4,3,0,3,1
"joslia",1,1,0,1,1
"josmaene",1,1,0,1,1
"josmaila",1,1,0,1,1
"josmarí",1,1,0,1,1
"josmaria",1,1,0,1,1
"josmerita",1,1,0,1,1
"josmira",2,2,0,2,1
"josneli",1,1,0,1,1
"jossana",1,1,0,1,1
"jossane",1,1,0,1,1
"jossania",1,1,0,1,1
"jossara",2,2,0,2,1
"jossé",1,1,0,1,1
"jossélia",1,1,0,1,1
"josselita",1,1,0,1,1
"josselma",1,1,0,1,1
"jossemara",2,2,0,2,1
"jossiane",1,1,0,1,1
"jossiene",2,2,0,2,1
"jossilândia",2,2,0,2,1
"jossimara",2,2,0,2,1
"jossimaria",3,3,0,3,1
"jossineide",1,1,0,1,1
"jossonan",2,2,0,2,1
"josterson",1,1,0,1,1
"josuela",1,1,0,1,1
"josuelma",1,1,0,1,1
"josuene",2,2,0,2,1
"josulene",1,1,0,1,1
"josvaldeluzia",1,1,0,1,1
"josyane",4,4,0,4,1
"josyanne",1,1,0,1,1
"josye",1,1,0,1,1
"jouse",3,3,0,3,1
"jousielle",1,1,0,1,1
"jouzeane",2,2,0,2,1
"jovaina",1,1,0,1,1
"jovaldina",1,1,0,1,1
"jovana",6,6,0,6,1
"jovanda",1,1,0,1,1
"jovandra",1,1,0,1,1
"jovanete",6,6,0,6,1
"jovaneti",3,1,0,1,1
"jovania",9,9,0,9,1
"jovanice",1,1,0,1,1
"jovanina",1,1,0,1,1
"jovelice",3,3,0,3,1
"jovelina",80,77,0,77,1
"jovelita",8,8,0,8,1
"jovemarta",1,1,0,1,1
"jovenice",3,2,0,2,1
"jovenilda",5,5,0,5,1
"jovenilde",2,2,0,2,1
"jovenildes",1,1,0,1,1
"jovenilia",6,5,0,5,1
"jovenilza",1,1,0,1,1
"jovenina",1,1,0,1,1
"jovenira",1,1,0,1,1
"jovenita",6,6,0,6,1
"joventhide",1,1,0,1,1
"joventide",2,2,0,2,1
"joventina",14,14,0,14,1
"jovercina",3,3,0,3,1
"joversina",4,4,0,4,1
"joviana",2,2,0,2,1
"jovilde",3,3,0,3,1
"jovilia",1,1,0,1,1
"jovília",1,1,0,1,1
"joviliana",1,1,0,1,1
"jowanka",1,1,0,1,1
"joycemara",1,1,0,1,1
"joyci",1,1,0,1,1
"joycimara",1,1,0,1,1
"joyse",1,1,0,1,1
"joysielma",1,1,0,1,1
"jozafan",1,1,0,1,1
"jozãine",1,1,0,1,1
"jozana",4,4,0,4,1
"jozane",2,2,0,2,1
"jozania",1,1,0,1,1
"jozânia",1,1,0,1,1
"jozeane",2,2,0,2,1
"jozeilda",1,1,0,1,1
"jozeilde",1,1,0,1,1
"jozelaine",2,1,0,1,1
"jozeleide",1,1,0,1,1
"jozeli",2,2,0,2,1
"jozelia",12,12,0,12,1
"jozélia",3,3,0,3,1
"jozelina",3,3,0,3,1
"jozelise",1,1,0,1,1
"jozelita",1,1,0,1,1
"jozelma",12,12,0,12,1
"jozely",1,1,0,1,1
"jozemilda",1,1,0,1,1
"jozeneide",1,1,0,1,1
"jozeni",2,2,0,2,1
"jozenilda",1,1,0,1,1
"jozenira",4,4,0,4,1
"jozeny",1,1,0,1,1
"jozevani",1,1,0,1,1
"joziana",1,1,0,1,1
"joziane",11,9,0,9,1
"joziani",2,2,0,2,1
"joziany",1,1,0,1,1
"jozicleide",1,1,0,1,1
"jozicler",1,1,0,1,1
"joziela",1,1,0,1,1
"jozieli",1,1,0,1,1
"jozikeilly",1,1,0,1,1
"jozilda",4,4,0,4,1
"jozileide",1,1,0,1,1
"jozilene",7,7,0,7,1
"jozilma",1,1,0,1,1
"jozimara",1,1,0,1,1
"jozimira",1,1,0,1,1
"jozinea",1,1,0,1,1
"jozineide",5,5,0,5,1
"jozinete",1,1,0,1,1
"jozira",1,1,0,1,1
"jozirene",2,2,0,2,1
"jozivalda",1,1,0,1,1
"jozivana",1,1,0,1,1
"jozivane",2,2,0,2,1
"jozuita",1,1,0,1,1
"jozy",1,1,0,1,1
"jozyne",2,2,0,2,1
"juaciara",1,1,0,1,1
"juackeline",1,1,0,1,1
"juadissara",2,2,0,2,1
"juana",4,2,0,2,1
"juanete",2,2,0,2,1
"juanezia",1,1,0,1,1
"juanice",1,1,0,1,1
"juanicy",1,1,0,1,1
"juanita",4,4,0,4,1
"juarete",1,1,0,1,1
"juarina",5,5,0,5,1
"juariza",1,1,0,1,1
"juassiara",1,1,0,1,1
"juberândia",1,1,0,1,1
"juberlandia",2,2,0,2,1
"juberlita",3,3,0,3,1
"jubia",1,1,0,1,1
"jubiracira",1,1,0,1,1
"jubitivan",1,1,0,1,1
"juçamar",1,1,0,1,1
"juçanã",1,1,0,1,1
"jucania",1,1,0,1,1
"juçania",1,1,0,1,1
"juçânia",2,2,0,2,1
"jucara",2,2,0,2,1
"juçara",69,61,0,61,1
"juçaria",1,1,0,1,1
"juceana",1,1,0,1,1
"juceane",1,1,0,1,1
"juceia",4,4,0,4,1
"juceilma",1,1,0,1,1
"jucela",1,1,0,1,1
"jucelaine",7,7,0,7,1
"jucelane",1,1,0,1,1
"jucelba",2,2,0,2,1
"jucelda",1,1,0,1,1
"juceleida",1,1,0,1,1
"juceleide",1,1,0,1,1
"jucelen",1,1,0,1,1
"jucelena",2,2,0,2,1
"jucelene",12,12,0,12,1
"juceleni",1,1,0,1,1
"jucelí",1,1,0,1,1
"jucelia",93,91,0,91,1
"jucélia",26,24,0,24,1
"jucelice",1,1,0,1,1
"jucelina",12,12,0,12,1
"juceline",3,2,0,2,1
"jucelita",1,1,0,1,1
"jucelma",10,10,0,10,1
"jucelmi",1,1,0,1,1
"jucema",1,1,0,1,1
"jucemara",6,6,0,6,1
"jucemeires",1,1,0,1,1
"jucemirta",1,1,0,1,1
"juceneia",1,1,0,1,1
"jucenete",1,1,0,1,1
"juceni",4,4,0,4,1
"jucenia",1,1,0,1,1
"jucenilde",3,3,0,3,1
"jucenilse",1,1,0,1,1
"juceniura",2,1,0,1,1
"juceny",3,3,0,3,1
"jucerléia",1,1,0,1,1
"juciana",10,10,0,10,1
"juciane",24,23,0,23,1
"juciani",1,1,0,1,1
"juciara",32,29,0,29,1
"juciaria",3,3,0,3,1
"jucibel",1,1,0,1,1
"jucibely",1,1,0,1,1
"jucicleia",3,1,0,1,1
"juciela",1,1,0,1,1
"juciele",4,4,0,4,1
"jucielen",2,1,0,1,1
"jucieli",1,1,0,1,1
"jucielia",1,1,0,1,1
"jucielma",2,2,0,2,1
"jucila",2,2,0,2,1
"jucilaine",1,1,0,1,1
"jucilandia",2,2,0,2,1
"jucilania",2,2,0,2,1
"jucilânia",2,2,0,2,1
"jucilda",3,3,0,3,1
"jucilea",1,1,0,1,1
"jucileda",2,2,0,2,1
"jucileia",15,15,0,15,1
"juciléia",1,1,0,1,1
"jucileide",52,48,0,48,1
"jucileise",1,1,0,1,1
"jucilena",1,1,0,1,1
"jucilene",86,83,0,83,1
"jucileni",1,1,0,1,1
"jucilia",1,1,0,1,1
"juciliane",1,1,0,1,1
"juciliede",1,1,0,1,1
"jucimara",28,28,0,28,1
"jucimare",2,2,0,2,1
"jucimária",1,1,0,1,1
"jucimei",1,1,0,1,1
"jucimeire",4,4,0,4,1
"jucinalva",6,6,0,6,1
"jucineia",6,6,0,6,1
"jucinéia",4,4,0,4,1
"jucineide",22,22,0,22,1
"jucines",1,1,0,1,1
"jucinete",3,3,0,3,1
"jucineyre",1,1,0,1,1
"jucinilda",1,1,0,1,1
"jucira",3,3,0,3,1
"jucirema",3,2,0,2,1
"jucirene",5,3,0,3,1
"jucirleide",1,1,0,1,1
"jucivalda",2,2,0,2,1
"jucivane",1,1,0,1,1
"jucivânia",1,1,0,1,1
"jucivone",1,1,0,1,1
"jucleia",2,2,0,2,1
"jucyara",2,2,0,2,1
"jucycleide",1,1,0,1,1
"jucyléa",1,1,0,1,1
"judélia",1,1,0,1,1
"judemeire",1,1,0,1,1
"judene",1,1,0,1,1
"judenice",1,1,0,1,1
"judet",3,3,0,3,1
"judeth",1,1,0,1,1
"judi",3,3,0,3,1
"judiceia",1,1,0,1,1
"judicéia",1,1,0,1,1
"judiclenia",1,1,0,1,1
"judileide",1,1,0,1,1
"judilita",1,1,0,1,1
"judinar",1,1,0,1,1
"judinara",1,1,0,1,1
"judiney",1,1,0,1,1
"judirce",1,1,0,1,1
"judiren",1,1,0,1,1
"judit",2,2,0,2,1
"judites",1,1,0,1,1
"judithe",2,2,0,2,1
"juditi",1,1,0,1,1
"judivania",1,1,0,1,1
"judylana",1,1,0,1,1
"juecy",1,1,0,1,1
"juedy",1,1,0,1,1
"juelina",2,2,0,2,1
"jueliza",2,2,0,2,1
"juely",1,1,0,1,1
"juenisse",1,1,0,1,1
"juerlan",1,1,0,1,1
"jueslene",2,2,0,2,1
"jugleide",1,1,0,1,1
"julbertina",3,3,0,3,1
"julcea",1,1,0,1,1
"julcéa",2,2,0,2,1
"julciane",1,1,0,1,1
"julcilea",1,1,0,1,1
"julcileia",1,1,0,1,1
"julcimara",1,1,0,1,1
"julcineide",1,1,0,1,1
"juldy",1,1,0,1,1
"jule",1,1,0,1,1
"julema",1,1,0,1,1
"juleme",1,1,0,1,1
"julenia",1,1,0,1,1
"julenilda",1,1,0,1,1
"julenir",2,2,0,2,1
"julésia",1,1,0,1,1
"juley",1,1,0,1,1
"julhana",1,1,0,1,1
"julhielma",1,1,0,1,1
"julia",361,340,0,340,1
"júlia",63,59,0,59,1
"juliaine",1,1,0,1,1
"juliane",85,82,0,82,1
"julianete",1,1,0,1,1
"juliani",1,1,0,1,1
"julianie",1,1,0,1,1
"julianita",1,1,0,1,1
"julianne",8,7,0,7,1
"julice",5,5,0,5,1
"juliceia",1,1,0,1,1
"julicelia",1,1,0,1,1
"julicimary",1,1,0,1,1
"julie",4,4,0,4,1
"juliê",1,1,0,1,1
"julieine",1,1,0,1,1
"juliele",1,1,0,1,1
"julielza",3,3,0,3,1
"julienne",1,1,0,1,1
"juliesia",1,1,0,1,1
"juliesse",1,1,0,1,1
"juliet",1,1,0,1,1
"juliete",24,23,0,23,1
"julieth",1,1,0,1,1
"julieti",1,1,0,1,1
"juliette",2,1,0,1,1
"juliglecia",1,1,0,1,1
"julimara",1,1,0,1,1
"julina",3,3,0,3,1
"julinar",1,1,0,1,1
"julinda",4,4,0,4,1
"julineia",4,4,0,4,1
"julinésia",1,1,0,1,1
"julinezia",2,2,0,2,1
"julinha",2,2,0,2,1
"julisvete",4,4,0,4,1
"julita",24,22,0,22,1
"julite",3,3,0,3,1
"julliand",1,1,0,1,1
"jullianne",3,3,0,3,1
"julliany",2,2,0,2,1
"jully",2,2,0,2,1
"jullyanna",1,1,0,1,1
"julma",1,1,0,1,1
"julmara",2,2,0,2,1
"julsara",1,1,0,1,1
"julyana",3,3,0,3,1
"julye",1,1,0,1,1
"julyene",5,5,0,5,1
"jumacy",2,2,0,2,1
"jumara",5,5,0,5,1
"jumaria",3,3,0,3,1
"jumelice",2,2,0,2,1
"jumeri",1,1,0,1,1
"jumira",1,1,0,1,1
"junara",4,3,0,3,1
"junatia",1,1,0,1,1
"junaya",1,1,0,1,1
"jundi",1,1,0,1,1
"june",4,3,0,3,1
"junea",1,1,0,1,1
"junete",1,1,0,1,1
"junia",50,43,0,43,1
"júnia",14,12,0,12,1
"júnias",1,1,0,1,1
"juniata",3,2,0,2,1
"junice",5,4,0,4,1
"junicea",1,1,0,1,1
"junicélia",1,1,0,1,1
"junie",3,3,0,3,1
"junilda",1,1,0,1,1
"junildes",2,2,0,2,1
"junilza",1,1,0,1,1
"junina",1,1,0,1,1
"junyse",1,1,0,1,1
"jupiara",1,1,0,1,1
"jupira",14,13,0,13,1
"juraceli",3,2,0,2,1
"juracelia",1,1,0,1,1
"juracely",1,1,0,1,1
"juracema",8,8,0,8,1
"juraciara",3,3,0,3,1
"juracilda",2,2,0,2,1
"juracilene",3,3,0,3,1
"juracleide",1,1,0,1,1
"juracyara",1,1,0,1,1
"juracyere",1,1,0,1,1
"juraleide",1,1,0,1,1
"jurana",2,2,0,2,1
"juranda",2,2,0,2,1
"jurandira",2,2,0,2,1
"juraneide",4,4,0,4,1
"juranese",1,1,0,1,1
"jurania",2,2,0,2,1
"juranilde",1,1,0,1,1
"juranildes",2,1,0,1,1
"juranubem",1,1,0,1,1
"jurati",1,1,0,1,1
"jurcenei",1,1,0,1,1
"jurcilene",1,1,0,1,1
"jurcineia",1,1,0,1,1
"jurdete",1,1,0,1,1
"jureci",2,2,0,2,1
"jureia",1,1,0,1,1
"juréia",2,2,0,2,1
"jureide",1,1,0,1,1
"jurene",2,2,0,2,1
"jurenice",1,1,0,1,1
"jurimá",1,1,0,1,1
"jurimita",2,2,0,2,1
"jurineia",1,1,0,1,1
"jurineuda",1,1,0,1,1
"jurita",1,1,0,1,1
"jurlene",4,4,0,4,1
"jurrene",2,2,0,2,1
"jusânia",2,2,0,2,1
"jusara",11,10,0,10,1
"jusaria",1,1,0,1,1
"jusçana",1,1,0,1,1
"jusçara",2,2,0,2,1
"juscelaine",2,2,0,2,1
"juscelane",1,1,0,1,1
"juscelene",2,2,0,2,1
"juscelia",19,19,0,19,1
"juscélia",2,2,0,2,1
"juscelina",23,22,0,22,1
"jusceline",2,2,0,2,1
"juscelini",1,1,0,1,1
"jusciara",5,5,0,5,1
"jusciele",1,1,0,1,1
"juscielia",1,1,0,1,1
"juscilei",1,1,0,1,1
"juscileia",1,1,0,1,1
"jusciléia",1,1,0,1,1
"juscileide",8,8,0,8,1
"juscilene",27,25,0,25,1
"juscimara",2,2,0,2,1
"juscimeire",1,1,0,1,1
"juscimeria",1,1,0,1,1
"juscina",1,1,0,1,1
"juscineia",1,1,0,1,1
"juscineide",4,3,0,3,1
"juscineth",2,2,0,2,1
"juscirene",1,1,0,1,1
"jusclea",1,1,0,1,1
"juscyléia",1,1,0,1,1
"juselena",1,1,0,1,1
"juselene",1,1,0,1,1
"juselia",1,1,0,1,1
"juselina",1,1,0,1,1
"juselma",2,2,0,2,1
"jusemara",2,2,0,2,1
"jusenaide",1,1,0,1,1
"juseni",1,1,0,1,1
"jusevane",1,1,0,1,1
"jusi",1,1,0,1,1
"jusia",1,1,0,1,1
"jusialba",1,1,0,1,1
"jusiara",1,1,0,1,1
"jusiaria",1,1,0,1,1
"jusiene",1,1,0,1,1
"jusileide",3,3,0,3,1
"jusilene",3,3,0,3,1
"jusimara",1,1,0,1,1
"jusimene",1,1,0,1,1
"jusinaide",1,1,0,1,1
"jusinete",1,1,0,1,1
"jusith",1,1,0,1,1
"juslane",1,1,0,1,1
"jusleide",2,2,0,2,1
"juslene",1,1,0,1,1
"jusmari",6,2,0,2,1
"jussalva",3,2,0,2,1
